activity_event_id,asset_id,geo,origin_measurement_timestamp,scope,category,activity,source,raw_data,units
carbon-lake-CLYN986,vehicle102,"[-7.934176,-35.2920979]",2019-01,1,mobile-combustion,Diesel Fuel - Diesel Passenger Cars,company_fleet_management_database,137,gal
carbon-lake-JXFG614,vehicle100,"[40.6999925,-112.0118669]",2019-04,1,mobile-combustion,Diesel Fuel - Diesel Passenger Cars,company_fleet_management_database,197,gal
carbon-lake-THZM208,vehicle100,"[14.92653,45.507141]",2019-12,1,mobile-combustion,Diesel Fuel - Diesel Passenger Cars,company_fleet_management_database,42,gal
carbon-lake-EYW7604,vehicle102,"[40.7086377,19.9437314]",2019-02,1,mobile-combustion,Diesel Fuel - Diesel Passenger Cars,company_fleet_management_database,11,gal
carbon-lake-EWC4172,vehicle100,"[64.7605411,20.9709123]",2019-12,1,mobile-combustion,Diesel Fuel - Diesel Passenger Cars,company_fleet_management_database,164,gal
carbon-lake-GFPI874,vehicle100,"[4.1728946,-74.9501034]",2019-01,1,mobile-combustion,Diesel Fuel - Diesel Passenger Cars,company_fleet_management_database,35,gal
carbon-lake-RHYY827,vehicle102,"[-23.207633,-47.2997218]",2019-07,1,mobile-combustion,Diesel Fuel - Diesel Passenger Cars,company_fleet_management_database,46,gal
carbon-lake-BCH2132,vehicle102,"[-6.91748,107.657107]",2019-08,1,mobile-combustion,Diesel Fuel - Diesel Passenger Cars,company_fleet_management_database,147,gal
carbon-lake-JACU496,vehicle101,"[32.03213,35.14844]",2019-11,1,mobile-combustion,Diesel Fuel - Diesel Passenger Cars,company_fleet_management_database,193,gal
carbon-lake-GJWQ936,vehicle102,"[10.1814384,-70.073769]",2019-12,1,mobile-combustion,Diesel Fuel - Diesel Passenger Cars,company_fleet_management_database,172,gal
carbon-lake-WGQ6298,vehicle102,"[39.2956209,44.5141851]",2019-12,1,mobile-combustion,Diesel Fuel - Diesel Passenger Cars,company_fleet_management_database,196,gal
carbon-lake-YAPC151,vehicle103,"[40.5630764,45.2368557]",2019-02,1,mobile-combustion,Diesel Fuel - Diesel Passenger Cars,company_fleet_management_database,22,gal
carbon-lake-DMCY050,vehicle101,"[12.4959322,11.5006548]",2019-03,1,mobile-combustion,Diesel Fuel - Diesel Passenger Cars,company_fleet_management_database,5,gal
carbon-lake-MLFJ261,vehicle101,"[30.780217,120.644805]",2019-07,1,mobile-combustion,Diesel Fuel - Diesel Passenger Cars,company_fleet_management_database,157,gal
carbon-lake-YWVO950,vehicle101,"[9.452849,-75.4391349]",2019-06,1,mobile-combustion,Diesel Fuel - Diesel Passenger Cars,company_fleet_management_database,173,gal
carbon-lake-YWFN327,vehicle100,"[41.221015,109.799646]",2019-05,1,mobile-combustion,Diesel Fuel - Diesel Passenger Cars,company_fleet_management_database,116,gal
carbon-lake-APIY767,vehicle101,"[39.9041999,116.4073963]",2019-06,1,mobile-combustion,Diesel Fuel - Diesel Passenger Cars,company_fleet_management_database,99,gal
carbon-lake-PZSK416,vehicle102,"[12.146493,125.24729]",2019-03,1,mobile-combustion,Diesel Fuel - Diesel Passenger Cars,company_fleet_management_database,155,gal
carbon-lake-CLWW008,vehicle101,"[-7.266667,111.866667]",2019-06,1,mobile-combustion,Diesel Fuel - Diesel Passenger Cars,company_fleet_management_database,54,gal
carbon-lake-YZAL645,vehicle100,"[52.4818411,19.2910855]",2019-02,1,mobile-combustion,Diesel Fuel - Diesel Passenger Cars,company_fleet_management_database,12,gal
carbon-lake-ADH7253,vehicle103,"[43.661922,128.500964]",2020-09,1,mobile-combustion,Diesel Fuel - Diesel Passenger Cars,company_fleet_management_database,66,gal
carbon-lake-NRCI476,vehicle103,"[57.1785332,41.9400627]",2020-09,1,mobile-combustion,Diesel Fuel - Diesel Passenger Cars,company_fleet_management_database,170,gal
carbon-lake-EBJD701,vehicle101,"[51.8796,4.5059]",2020-08,1,mobile-combustion,Diesel Fuel - Diesel Passenger Cars,company_fleet_management_database,175,gal
carbon-lake-WUUX587,vehicle102,"[14.5636407,121.0134927]",2020-01,1,mobile-combustion,Diesel Fuel - Diesel Passenger Cars,company_fleet_management_database,31,gal
carbon-lake-YSU4146,vehicle101,"[6.919884,122.0616469]",2020-07,1,mobile-combustion,Diesel Fuel - Diesel Passenger Cars,company_fleet_management_database,199,gal
carbon-lake-HPQ1756,vehicle101,"[20.579097,105.8711861]",2020-01,1,mobile-combustion,Diesel Fuel - Diesel Passenger Cars,company_fleet_management_database,31,gal
carbon-lake-SVLK214,vehicle103,"[7.6497516,4.3000211]",2020-04,1,mobile-combustion,Diesel Fuel - Diesel Passenger Cars,company_fleet_management_database,136,gal
carbon-lake-WBN0752,vehicle101,"[-10.01236,123.630501]",2020-06,1,mobile-combustion,Diesel Fuel - Diesel Passenger Cars,company_fleet_management_database,9,gal
carbon-lake-KPZO385,vehicle100,"[32.862316,35.365253]",2020-12,1,mobile-combustion,Diesel Fuel - Diesel Passenger Cars,company_fleet_management_database,38,gal
carbon-lake-ELVY581,vehicle101,"[31.3543445,27.2373159]",2020-08,1,mobile-combustion,Diesel Fuel - Diesel Passenger Cars,company_fleet_management_database,199,gal
carbon-lake-WEBQ089,vehicle101,"[11.3535316,162.3442197]",2020-09,1,mobile-combustion,Diesel Fuel - Diesel Passenger Cars,company_fleet_management_database,82,gal
carbon-lake-UEKJ184,vehicle102,"[41.594744,121.798685]",2020-01,1,mobile-combustion,Diesel Fuel - Diesel Passenger Cars,company_fleet_management_database,60,gal
carbon-lake-PCK1195,vehicle103,"[-9.6561384,124.6801212]",2020-08,1,mobile-combustion,Diesel Fuel - Diesel Passenger Cars,company_fleet_management_database,65,gal
carbon-lake-VLXZ994,vehicle103,"[35.3756077,-94.4313928]",2020-04,1,mobile-combustion,Diesel Fuel - Diesel Passenger Cars,company_fleet_management_database,79,gal
carbon-lake-DWVE181,vehicle100,"[57.8702991,33.6950887]",2020-12,1,mobile-combustion,Diesel Fuel - Diesel Passenger Cars,company_fleet_management_database,152,gal
carbon-lake-JOV8821,vehicle100,"[4.02926,-74.974795]",2020-01,1,mobile-combustion,Diesel Fuel - Diesel Passenger Cars,company_fleet_management_database,56,gal
carbon-lake-PVXK949,vehicle102,"[-7.177049,108.4127686]",2020-02,1,mobile-combustion,Diesel Fuel - Diesel Passenger Cars,company_fleet_management_database,101,gal
carbon-lake-MZIL977,vehicle101,"[37.4110966,-122.0181762]",2020-09,1,mobile-combustion,Diesel Fuel - Diesel Passenger Cars,company_fleet_management_database,77,gal
carbon-lake-RGV6958,vehicle100,"[45.62,-94.25]",2020-05,1,mobile-combustion,Diesel Fuel - Diesel Passenger Cars,company_fleet_management_database,117,gal
carbon-lake-VAHD112,vehicle100,"[14.4240257,120.9428802]",2020-02,1,mobile-combustion,Diesel Fuel - Diesel Passenger Cars,company_fleet_management_database,130,gal
carbon-lake-AHQP949,vehicle102,"[-6.906714,-78.25705]",2020-04,1,mobile-combustion,Diesel Fuel - Diesel Passenger Cars,company_fleet_management_database,95,gal
carbon-lake-WIUZ466,vehicle102,"[7.9877141,-10.8479688]",2020-02,1,mobile-combustion,Diesel Fuel - Diesel Passenger Cars,company_fleet_management_database,13,gal
carbon-lake-XOUR041,vehicle102,"[41.3009465,-8.1528902]",2020-11,1,mobile-combustion,Diesel Fuel - Diesel Passenger Cars,company_fleet_management_database,40,gal
carbon-lake-QBOL991,vehicle101,"[59.3416126,18.0494344]",2020-10,1,mobile-combustion,Diesel Fuel - Diesel Passenger Cars,company_fleet_management_database,159,gal
carbon-lake-MNLD159,vehicle101,"[23.131797,113.407143]",2020-10,1,mobile-combustion,Diesel Fuel - Diesel Passenger Cars,company_fleet_management_database,131,gal
carbon-lake-SRLP618,vehicle101,"[-7.8111719,110.3979074]",2020-02,1,mobile-combustion,Diesel Fuel - Diesel Passenger Cars,company_fleet_management_database,154,gal
carbon-lake-RCFK459,vehicle100,"[38.6453009,-7.7288378]",2020-01,1,mobile-combustion,Diesel Fuel - Diesel Passenger Cars,company_fleet_management_database,89,gal
carbon-lake-ASH5129,vehicle101,"[52.1513886,4.4982869]",2020-03,1,mobile-combustion,Diesel Fuel - Diesel Passenger Cars,company_fleet_management_database,46,gal
carbon-lake-PWXU980,vehicle103,"[48.455754,-123.3599687]",2020-05,1,mobile-combustion,Diesel Fuel - Diesel Passenger Cars,company_fleet_management_database,83,gal
carbon-lake-XIOL985,vehicle101,"[44.871595,17.0036172]",2020-04,1,mobile-combustion,Diesel Fuel - Diesel Passenger Cars,company_fleet_management_database,94,gal
carbon-lake-THBG160,vehicle102,"[29.5530941,118.9353968]",2020-07,1,mobile-combustion,Diesel Fuel - Diesel Passenger Cars,company_fleet_management_database,70,gal
carbon-lake-CTW4196,vehicle101,"[35.761829,115.029215]",2020-03,1,mobile-combustion,Diesel Fuel - Diesel Passenger Cars,company_fleet_management_database,45,gal
carbon-lake-QDH8868,vehicle102,"[31.7711077,119.9742793]",2020-01,1,mobile-combustion,Diesel Fuel - Diesel Passenger Cars,company_fleet_management_database,186,gal
carbon-lake-QFGK950,vehicle102,"[22.266473,111.11122]",2020-11,1,mobile-combustion,Diesel Fuel - Diesel Passenger Cars,company_fleet_management_database,198,gal
carbon-lake-VCOM721,vehicle102,"[24.781681,118.552365]",2020-05,1,mobile-combustion,Diesel Fuel - Diesel Passenger Cars,company_fleet_management_database,100,gal
carbon-lake-LKNO293,vehicle101,"[14.6276215,-87.6075294]",2020-03,1,mobile-combustion,Diesel Fuel - Diesel Passenger Cars,company_fleet_management_database,172,gal
carbon-lake-YNNW341,vehicle103,"[43.1147983,5.8567016]",2020-01,1,mobile-combustion,Diesel Fuel - Diesel Passenger Cars,company_fleet_management_database,163,gal
carbon-lake-SQLP066,vehicle100,"[44.025555,1.378056]",2020-11,1,mobile-combustion,Diesel Fuel - Diesel Passenger Cars,company_fleet_management_database,5,gal
carbon-lake-QXMV785,vehicle100,"[5.9042627,-4.8261424]",2020-04,1,mobile-combustion,Diesel Fuel - Diesel Passenger Cars,company_fleet_management_database,21,gal
carbon-lake-FDCN863,vehicle101,"[12.4082969,9.5291085]",2020-03,1,mobile-combustion,Diesel Fuel - Diesel Passenger Cars,company_fleet_management_database,197,gal
carbon-lake-UKXI628,vehicle103,"[-27.3607338,-53.3963199]",2020-06,1,mobile-combustion,Diesel Fuel - Diesel Passenger Cars,company_fleet_management_database,193,gal
carbon-lake-ARRN938,vehicle100,"[39.672791,113.732809]",2020-06,1,mobile-combustion,Diesel Fuel - Diesel Passenger Cars,company_fleet_management_database,83,gal
carbon-lake-LJLR958,vehicle102,"[0.465467,33.2391334]",2020-10,1,mobile-combustion,Diesel Fuel - Diesel Passenger Cars,company_fleet_management_database,79,gal
carbon-lake-FPZB251,vehicle103,"[41.4642919,-74.3623566]",2020-04,1,mobile-combustion,Diesel Fuel - Diesel Passenger Cars,company_fleet_management_database,68,gal
carbon-lake-SFIT466,vehicle101,"[14.9809312,120.6551147]",2020-05,1,mobile-combustion,Diesel Fuel - Diesel Passenger Cars,company_fleet_management_database,71,gal
carbon-lake-XVKI613,vehicle102,"[57.2363399,25.0380728]",2020-07,1,mobile-combustion,Diesel Fuel - Diesel Passenger Cars,company_fleet_management_database,93,gal
carbon-lake-BSBX082,vehicle103,"[24.086165,115.451043]",2020-12,1,mobile-combustion,Diesel Fuel - Diesel Passenger Cars,company_fleet_management_database,75,gal
carbon-lake-KAFQ876,vehicle100,"[35.0010118,-85.3162066]",2020-04,1,mobile-combustion,Diesel Fuel - Diesel Passenger Cars,company_fleet_management_database,152,gal
carbon-lake-KSLC236,vehicle100,"[49.6680095,15.4039384]",2020-07,1,mobile-combustion,Diesel Fuel - Diesel Passenger Cars,company_fleet_management_database,155,gal
carbon-lake-YURQ757,vehicle100,"[46.0457437,14.8410058]",2020-04,1,mobile-combustion,Diesel Fuel - Diesel Passenger Cars,company_fleet_management_database,74,gal
carbon-lake-PLYU623,vehicle100,"[28.438851,120.564983]",2020-08,1,mobile-combustion,Diesel Fuel - Diesel Passenger Cars,company_fleet_management_database,123,gal
carbon-lake-QTSO137,vehicle103,"[29.66941,91.349867]",2020-07,1,mobile-combustion,Diesel Fuel - Diesel Passenger Cars,company_fleet_management_database,83,gal
carbon-lake-OPOM618,vehicle103,"[26.685936,118.163788]",2020-09,1,mobile-combustion,Diesel Fuel - Diesel Passenger Cars,company_fleet_management_database,72,gal
carbon-lake-EMEK292,vehicle103,"[53.6557845,41.6873842]",2020-10,1,mobile-combustion,Diesel Fuel - Diesel Passenger Cars,company_fleet_management_database,197,gal
carbon-lake-EWL5486,vehicle100,"[18.4445307,-69.9316834]",2020-06,1,mobile-combustion,Diesel Fuel - Diesel Passenger Cars,company_fleet_management_database,140,gal
carbon-lake-UWZC509,vehicle103,"[35.5138298,24.0180367]",2020-03,1,mobile-combustion,Diesel Fuel - Diesel Passenger Cars,company_fleet_management_database,166,gal
carbon-lake-IDJE203,vehicle101,"[8.1524286,-81.1802619]",2020-10,1,mobile-combustion,Diesel Fuel - Diesel Passenger Cars,company_fleet_management_database,182,gal
carbon-lake-JLYT271,vehicle101,"[48.019573,66.923684]",2020-07,1,mobile-combustion,Diesel Fuel - Diesel Passenger Cars,company_fleet_management_database,190,gal
carbon-lake-EIU1674,vehicle102,"[-8.1468836,-78.1721189]",2020-12,1,mobile-combustion,Diesel Fuel - Diesel Passenger Cars,company_fleet_management_database,56,gal
carbon-lake-NYBV882,vehicle101,"[51.1907529,42.2463427]",2020-11,1,mobile-combustion,Diesel Fuel - Diesel Passenger Cars,company_fleet_management_database,158,gal
carbon-lake-RYWS980,vehicle103,"[46.4354039,141.859272]",2020-11,1,mobile-combustion,Diesel Fuel - Diesel Passenger Cars,company_fleet_management_database,9,gal
carbon-lake-MWX3717,vehicle101,"[51.1373971,39.3988465]",2020-04,1,mobile-combustion,Diesel Fuel - Diesel Passenger Cars,company_fleet_management_database,27,gal
carbon-lake-DDIM857,vehicle103,"[48.167927,115.873421]",2020-01,1,mobile-combustion,Diesel Fuel - Diesel Passenger Cars,company_fleet_management_database,183,gal
carbon-lake-WCG5420,vehicle101,"[49.336,4.0935629]",2020-08,1,mobile-combustion,Diesel Fuel - Diesel Passenger Cars,company_fleet_management_database,102,gal
carbon-lake-GUE4713,vehicle102,"[60.0679685,20.1014899]",2020-04,1,mobile-combustion,Diesel Fuel - Diesel Passenger Cars,company_fleet_management_database,171,gal
carbon-lake-SJU0850,vehicle102,"[9.9533828,98.6111657]",2020-08,1,mobile-combustion,Diesel Fuel - Diesel Passenger Cars,company_fleet_management_database,54,gal
carbon-lake-EBM6159,vehicle103,"[42.8494142,27.7900409]",2020-03,1,mobile-combustion,Diesel Fuel - Diesel Passenger Cars,company_fleet_management_database,71,gal
carbon-lake-GZNV962,vehicle101,"[48.6277459,2.4381665]",2020-12,1,mobile-combustion,Diesel Fuel - Diesel Passenger Cars,company_fleet_management_database,183,gal
carbon-lake-BGQF317,vehicle100,"[-25.5318354,-49.2035722]",2020-04,1,mobile-combustion,Diesel Fuel - Diesel Passenger Cars,company_fleet_management_database,43,gal
carbon-lake-KQCV844,vehicle102,"[-25.4021046,-49.1347813]",2020-11,1,mobile-combustion,Diesel Fuel - Diesel Passenger Cars,company_fleet_management_database,49,gal
carbon-lake-TCU5272,vehicle100,"[49.7154835,23.9055618]",2020-07,1,mobile-combustion,Diesel Fuel - Diesel Passenger Cars,company_fleet_management_database,89,gal
carbon-lake-PNOD248,vehicle102,"[-5.387502,26.9911288]",2020-05,1,mobile-combustion,Diesel Fuel - Diesel Passenger Cars,company_fleet_management_database,96,gal
carbon-lake-IML1295,vehicle103,"[48.922709,2.3425328]",2020-05,1,mobile-combustion,Diesel Fuel - Diesel Passenger Cars,company_fleet_management_database,81,gal
carbon-lake-JPBB521,vehicle102,"[60.706979,17.1401083]",2020-12,1,mobile-combustion,Diesel Fuel - Diesel Passenger Cars,company_fleet_management_database,193,gal
carbon-lake-COPL203,vehicle103,"[54.0085653,20.0706038]",2020-05,1,mobile-combustion,Diesel Fuel - Diesel Passenger Cars,company_fleet_management_database,48,gal
carbon-lake-USHK049,vehicle103,"[43.0429124,1.9038837]",2020-03,1,mobile-combustion,Diesel Fuel - Diesel Passenger Cars,company_fleet_management_database,160,gal
carbon-lake-YAV5631,vehicle100,"[33.2704888,35.2037641]",2020-06,1,mobile-combustion,Diesel Fuel - Diesel Passenger Cars,company_fleet_management_database,177,gal
carbon-lake-GAFV596,vehicle102,"[-21.4382195,-65.7193442]",2020-05,1,mobile-combustion,Diesel Fuel - Diesel Passenger Cars,company_fleet_management_database,98,gal
carbon-lake-JSVH103,vehicle101,"[31.42301,35.13278]",2020-12,1,mobile-combustion,Diesel Fuel - Diesel Passenger Cars,company_fleet_management_database,123,gal
carbon-lake-LVVE886,vehicle100,"[27.9937685,120.6784858]",2020-06,1,mobile-combustion,Diesel Fuel - Diesel Passenger Cars,company_fleet_management_database,30,gal
carbon-lake-MASA062,vehicle100,"[43.952499,4.804022]",2020-04,1,mobile-combustion,Diesel Fuel - Diesel Passenger Cars,company_fleet_management_database,175,gal
carbon-lake-ILU8891,vehicle102,"[25.112046,99.161761]",2020-09,1,mobile-combustion,Diesel Fuel - Diesel Passenger Cars,company_fleet_management_database,151,gal
carbon-lake-LTX7626,vehicle103,"[52.3533225,18.7293986]",2020-07,1,mobile-combustion,Diesel Fuel - Diesel Passenger Cars,company_fleet_management_database,64,gal
carbon-lake-ZHHR293,vehicle101,"[17.3026058,-62.7176924]",2020-01,1,mobile-combustion,Diesel Fuel - Diesel Passenger Cars,company_fleet_management_database,154,gal
carbon-lake-XTGI641,vehicle103,"[41.76,-72.74]",2020-10,1,mobile-combustion,Diesel Fuel - Diesel Passenger Cars,company_fleet_management_database,153,gal
carbon-lake-SMO6049,vehicle102,"[47.3845072,34.9321089]",2020-05,1,mobile-combustion,Diesel Fuel - Diesel Passenger Cars,company_fleet_management_database,20,gal
carbon-lake-WFH0812,vehicle102,"[42.9038743,-78.9344814]",2020-06,1,mobile-combustion,Diesel Fuel - Diesel Passenger Cars,company_fleet_management_database,136,gal
carbon-lake-VZQF075,vehicle103,"[34.9128121,-116.6492954]",2020-10,1,mobile-combustion,Diesel Fuel - Diesel Passenger Cars,company_fleet_management_database,154,gal
carbon-lake-HHDM684,vehicle101,"[44.6939722,18.9959549]",2020-05,1,mobile-combustion,Diesel Fuel - Diesel Passenger Cars,company_fleet_management_database,23,gal
carbon-lake-OOTR104,vehicle101,"[10.468522,-66.1059484]",2020-04,1,mobile-combustion,Diesel Fuel - Diesel Passenger Cars,company_fleet_management_database,43,gal
carbon-lake-DCWU936,vehicle102,"[-32.9589969,-68.8502434]",2020-08,1,mobile-combustion,Diesel Fuel - Diesel Passenger Cars,company_fleet_management_database,172,gal
carbon-lake-OTWK520,vehicle102,"[22.2100066,114.133531]",2020-04,1,mobile-combustion,Diesel Fuel - Diesel Passenger Cars,company_fleet_management_database,164,gal
carbon-lake-KLXE842,vehicle103,"[40.7929026,43.8464971]",2020-04,1,mobile-combustion,Diesel Fuel - Diesel Passenger Cars,company_fleet_management_database,17,gal
carbon-lake-BSEG402,vehicle101,"[13.709978,123.2439154]",2020-09,1,mobile-combustion,Diesel Fuel - Diesel Passenger Cars,company_fleet_management_database,166,gal
carbon-lake-JRYG596,vehicle103,"[-20.2582305,57.7544636]",2020-08,1,mobile-combustion,Diesel Fuel - Diesel Passenger Cars,company_fleet_management_database,125,gal
carbon-lake-ZTP3388,vehicle102,"[43.9576632,43.6312634]",2020-10,1,mobile-combustion,Diesel Fuel - Diesel Passenger Cars,company_fleet_management_database,35,gal
carbon-lake-SIHJ228,vehicle103,"[48.560407,38.6487184]",2020-12,1,mobile-combustion,Diesel Fuel - Diesel Passenger Cars,company_fleet_management_database,51,gal
carbon-lake-IDOI351,vehicle103,"[60.3802969,23.9618656]",2020-02,1,mobile-combustion,Diesel Fuel - Diesel Passenger Cars,company_fleet_management_database,132,gal
carbon-lake-YKTJ989,vehicle100,"[-28.8953831,27.9073244]",2020-02,1,mobile-combustion,Diesel Fuel - Diesel Passenger Cars,company_fleet_management_database,106,gal
carbon-lake-PCA6119,vehicle101,"[30.8861589,104.2532768]",2020-04,1,mobile-combustion,Diesel Fuel - Diesel Passenger Cars,company_fleet_management_database,49,gal
carbon-lake-WFHN794,vehicle103,"[19.5250552,-99.1712174]",2020-12,1,mobile-combustion,Diesel Fuel - Diesel Passenger Cars,company_fleet_management_database,9,gal
carbon-lake-WNQV703,vehicle101,"[57.7330292,12.0793963]",2020-10,1,mobile-combustion,Diesel Fuel - Diesel Passenger Cars,company_fleet_management_database,171,gal
carbon-lake-JNYS857,vehicle102,"[32.890479,115.814504]",2020-12,1,mobile-combustion,Diesel Fuel - Diesel Passenger Cars,company_fleet_management_database,10,gal
carbon-lake-QOL4930,vehicle103,"[40.7400016,-73.9800078]",2020-03,1,mobile-combustion,Diesel Fuel - Diesel Passenger Cars,company_fleet_management_database,152,gal
carbon-lake-FQGY319,vehicle100,"[38.3208398,23.7900853]",2020-12,1,mobile-combustion,Diesel Fuel - Diesel Passenger Cars,company_fleet_management_database,56,gal
carbon-lake-RTFU225,vehicle103,"[55.706586,37.5186129]",2020-04,1,mobile-combustion,Diesel Fuel - Diesel Passenger Cars,company_fleet_management_database,156,gal
carbon-lake-JHUZ634,vehicle101,"[28.00872,-15.3980224]",2020-11,1,mobile-combustion,Diesel Fuel - Diesel Passenger Cars,company_fleet_management_database,27,gal
carbon-lake-GEHH433,vehicle101,"[45.86678,-74.08251]",2020-07,1,mobile-combustion,Diesel Fuel - Diesel Passenger Cars,company_fleet_management_database,126,gal
carbon-lake-HTD8781,vehicle103,"[25.075123,117.017536]",2020-03,1,mobile-combustion,Diesel Fuel - Diesel Passenger Cars,company_fleet_management_database,119,gal
carbon-lake-PIRG949,vehicle103,"[23.614734,115.49047]",2020-07,1,mobile-combustion,Diesel Fuel - Diesel Passenger Cars,company_fleet_management_database,62,gal
carbon-lake-EZU1609,vehicle103,"[39.907771,116.447949]",2020-08,1,mobile-combustion,Diesel Fuel - Diesel Passenger Cars,company_fleet_management_database,8,gal
carbon-lake-WSIQ388,vehicle102,"[-24.988061,25.3430203]",2020-05,1,mobile-combustion,Diesel Fuel - Diesel Passenger Cars,company_fleet_management_database,13,gal
carbon-lake-CIV1635,vehicle103,"[-6.3030571,106.8912492]",2020-03,1,mobile-combustion,Diesel Fuel - Diesel Passenger Cars,company_fleet_management_database,24,gal
carbon-lake-YMY5350,vehicle100,"[34.1985119,-118.4980744]",2020-06,1,mobile-combustion,Diesel Fuel - Diesel Passenger Cars,company_fleet_management_database,42,gal
carbon-lake-YMEA096,vehicle102,"[-9.367769,-36.1545404]",2020-12,1,mobile-combustion,Diesel Fuel - Diesel Passenger Cars,company_fleet_management_database,167,gal
carbon-lake-LJUR211,vehicle103,"[39.3915625,21.9245288]",2020-08,1,mobile-combustion,Diesel Fuel - Diesel Passenger Cars,company_fleet_management_database,17,gal
carbon-lake-BSCA714,vehicle100,"[29.5792603,115.9942491]",2020-01,1,mobile-combustion,Diesel Fuel - Diesel Passenger Cars,company_fleet_management_database,94,gal
carbon-lake-NSHX295,vehicle102,"[-23.3525184,-57.0505991]",2020-03,1,mobile-combustion,Diesel Fuel - Diesel Passenger Cars,company_fleet_management_database,141,gal
carbon-lake-XDZ1929,vehicle100,"[35.0633042,116.3184614]",2020-09,1,mobile-combustion,Diesel Fuel - Diesel Passenger Cars,company_fleet_management_database,80,gal
carbon-lake-TFGF536,vehicle103,"[-8.6577711,120.6947522]",2020-10,1,mobile-combustion,Diesel Fuel - Diesel Passenger Cars,company_fleet_management_database,89,gal
carbon-lake-GWGJ754,vehicle103,"[63.7435338,53.7021347]",2020-01,1,mobile-combustion,Diesel Fuel - Diesel Passenger Cars,company_fleet_management_database,157,gal
carbon-lake-NHEB492,vehicle102,"[13.8758656,-89.3582599]",2020-12,1,mobile-combustion,Diesel Fuel - Diesel Passenger Cars,company_fleet_management_database,122,gal
carbon-lake-OIMH478,vehicle102,"[-22.9798639,-49.8699589]",2020-08,1,mobile-combustion,Diesel Fuel - Diesel Passenger Cars,company_fleet_management_database,85,gal
carbon-lake-ZDNB766,vehicle102,"[45.8404226,39.023038]",2020-06,1,mobile-combustion,Diesel Fuel - Diesel Passenger Cars,company_fleet_management_database,99,gal
carbon-lake-TIS2843,vehicle100,"[38.03,-87.58]",2020-10,1,mobile-combustion,Diesel Fuel - Diesel Passenger Cars,company_fleet_management_database,169,gal
carbon-lake-TELE965,vehicle100,"[39.3915625,21.9245288]",2020-06,1,mobile-combustion,Diesel Fuel - Diesel Passenger Cars,company_fleet_management_database,195,gal
carbon-lake-ZJWK404,vehicle101,"[43.0606276,46.459691]",2020-01,1,mobile-combustion,Diesel Fuel - Diesel Passenger Cars,company_fleet_management_database,64,gal
carbon-lake-TADR929,vehicle103,"[-6.8582288,109.1508428]",2020-12,1,mobile-combustion,Diesel Fuel - Diesel Passenger Cars,company_fleet_management_database,196,gal
carbon-lake-XREM965,vehicle102,"[41.2378592,-8.5349198]",2020-12,1,mobile-combustion,Diesel Fuel - Diesel Passenger Cars,company_fleet_management_database,42,gal
carbon-lake-YPUT247,vehicle103,"[45.632343,5.112589]",2020-03,1,mobile-combustion,Diesel Fuel - Diesel Passenger Cars,company_fleet_management_database,140,gal
carbon-lake-NRIG355,vehicle103,"[40.7679191,-93.3362962]",2020-07,1,mobile-combustion,Diesel Fuel - Diesel Passenger Cars,company_fleet_management_database,54,gal
carbon-lake-SCVA235,vehicle103,"[10.770555,122.535945]",2020-08,1,mobile-combustion,Diesel Fuel - Diesel Passenger Cars,company_fleet_management_database,154,gal
carbon-lake-GSWR468,vehicle103,"[22.568299,113.485598]",2020-04,1,mobile-combustion,Diesel Fuel - Diesel Passenger Cars,company_fleet_management_database,128,gal
carbon-lake-KGJD828,vehicle102,"[35.00394,104.634983]",2020-10,1,mobile-combustion,Diesel Fuel - Diesel Passenger Cars,company_fleet_management_database,169,gal
carbon-lake-GHMW236,vehicle102,"[27.974248,120.632896]",2020-01,1,mobile-combustion,Diesel Fuel - Diesel Passenger Cars,company_fleet_management_database,11,gal
carbon-lake-RHAX466,vehicle100,"[38.659618,-27.241708]",2020-07,1,mobile-combustion,Diesel Fuel - Diesel Passenger Cars,company_fleet_management_database,77,gal
carbon-lake-AVRJ873,vehicle103,"[13.6868427,-14.8797594]",2020-04,1,mobile-combustion,Diesel Fuel - Diesel Passenger Cars,company_fleet_management_database,184,gal
carbon-lake-NHWK656,vehicle102,"[39.562646,113.369956]",2020-10,1,mobile-combustion,Diesel Fuel - Diesel Passenger Cars,company_fleet_management_database,14,gal
carbon-lake-LUPR275,vehicle101,"[15.66085,120.769358]",2020-09,1,mobile-combustion,Diesel Fuel - Diesel Passenger Cars,company_fleet_management_database,50,gal
carbon-lake-BNXD070,vehicle100,"[-23.5390859,-46.3116591]",2020-08,1,mobile-combustion,Diesel Fuel - Diesel Passenger Cars,company_fleet_management_database,142,gal
carbon-lake-RSMF227,vehicle100,"[38.371402,117.329949]",2020-11,1,mobile-combustion,Diesel Fuel - Diesel Passenger Cars,company_fleet_management_database,2,gal
carbon-lake-OWRI318,vehicle100,"[31.9780238,35.8492033]",2020-11,1,mobile-combustion,Diesel Fuel - Diesel Passenger Cars,company_fleet_management_database,101,gal
carbon-lake-WFWB796,vehicle101,"[56.16667,22.1]",2020-08,1,mobile-combustion,Diesel Fuel - Diesel Passenger Cars,company_fleet_management_database,199,gal
carbon-lake-JMS1080,vehicle102,"[28.30251,103.98482]",2020-02,1,mobile-combustion,Diesel Fuel - Diesel Passenger Cars,company_fleet_management_database,13,gal
